Image,Species,BinCb_1,BinCb_2,BinCb_3,BinCb_4,BinCb_5,BinCb_6,BinCb_7,BinCb_8,BinCb_9,BinCb_10,BinCb_11,BinCb_12,BinCb_13,BinCb_14,BinCb_15,BinCb_16,BinCr_1,BinCr_2,BinCr_3,BinCr_4,BinCr_5,BinCr_6,BinCr_7,BinCr_8,BinCr_9,BinCr_10,BinCr_11,BinCr_12,BinCr_13,BinCr_14,BinCr_15,BinCr_16
7557532266_7ae2f9593f_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,3086,11636,12056,34949,0,0,32,111,103,64,70,90,91,118,66,66,69,14475,2481,6361
7585856644_d51c57ba8a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,54899,0,0,0,0,0,85,224,235,399,838,672,486,511,3623,17223,39811
7598552898_14f4305abd_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1241,48204,0,0,0,0,1,21,78,177,562,1094,1426,1128,786,1119,3639,42177
7618281644_aa2b3c7b1e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,48817,0,0,0,0,0,35,68,207,324,466,468,422,666,3477,10910,48037
7621562680_55242b5330_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,52861,0,0,0,0,0,0,35,1565,3031,1535,1478,1576,995,905,2370,14082
7639193732_0377fca011_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45193,0,0,0,0,0,0,0,1,12,202,10852,12537,15264,7298,3679,9893
7760455712_9537f57df5_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,58045,0,0,0,0,0,1,65,452,147,90,86,115,3988,20758,29383,5655
7809553426_256740164b_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44154,0,0,0,0,0,107,505,451,464,410,294,259,317,2648,15868,30262
788690776_c764cc9ffb_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8030,48519,0,0,0,4,147,193,124,127,187,246,409,569,3459,27144,23519,8581
7888259794_ac38ebf5aa_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,45541,0,0,14,583,2535,1808,384,136,131,92,120,107,116,514,14978,22310
7964961538_3ce7e92304_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,57303,0,0,0,55,380,360,250,231,195,167,179,157,181,952,6996,47198
8105266195_0dec94cec7_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7938,23959,0,0,14,380,576,610,680,1402,3123,6882,8256,9306,7945,6189,4445,3577
8105705576_2e1ea870cb_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,43100,0,0,1,63,416,857,785,382,274,212,302,8858,19280,8740,3749,13821
8121607899_4466cc0c5e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,839,10892,47129,0,0,21,84,119,163,214,278,265,272,282,384,684,1305,4802,35426
8128109820_cfc8687c5d_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30245,0,0,0,10,123,120,140,208,157,133,99,379,1216,8335,23217,26561
8147166231_6315728c80_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,39815,0,0,0,20,402,1088,1066,911,819,960,1342,2361,4201,6585,12171,25143
8158421363_fcf08c4aee_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,52154,0,0,0,0,0,28,96,247,759,1342,2304,4157,9380,30290,13621,3149
8158425771_1d4d9756a2_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,32477,0,0,0,9,20,35,31,251,1256,3328,4833,4943,3581,3043,5318,23815
8158433853_b4bfa84296_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44461,0,0,0,0,0,0,0,0,0,18,108,534,1189,1504,6347,55477
8158454210_c63fdbb1d8_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,47240,0,0,0,0,4,38,148,546,1178,1595,1784,2753,4405,11210,23012,18228
8159012508_3bd3528dbd_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30712,0,0,0,0,296,1083,1046,706,547,479,407,703,4269,7643,9199,26843
821811914_dbec56121a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,50191,0,1,52,60,83,98,96,121,146,213,4259,22605,14764,8652,5230,6114
823424050_5c5151117e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,38141,0,0,3,20,255,922,1666,2097,3626,3111,3170,4692,5422,5163,4826,19916
8277921469_8bb4dc4763_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12796,31156,0,0,0,12,656,1368,1354,983,683,554,626,2434,9234,12278,7459,15428
8295468528_c6f35dc03e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4815,28922,0,0,0,0,0,0,32,139,215,385,562,1456,9885,23511,12952,8415
8394379445_354c7d167a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43630,8856,0,187,556,772,495,377,337,269,186,128,207,293,433,718,2128,10090
8423248401_a1d49e99f2_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,103,20044,2047,17255,0,0,0,0,0,0,0,15,67,140,378,957,2560,5273,7580,23424
8446147377_067742ecf6_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,47453,0,1,136,271,214,390,456,355,286,509,1516,2966,5682,18147,17882,11793
8466079836_2f8c652e97_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19741,43797,0,0,0,45,130,139,83,55,51,47,164,413,2089,16579,32826,10094
8489463746_a9839bf7e4_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,53199,0,0,0,83,946,1587,1042,635,723,709,592,533,592,914,3114,44325
8499199429_64dd1f5d77_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,460,24397,15994,0,0,0,0,0,1,322,1405,1224,878,1535,2725,11254,17834,12457,9475
8500922114_9fc938f19e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,54121,1,47,238,270,221,196,194,212,204,265,808,2757,7113,12864,17677,18707
8524714144_b2d3392cfd_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33681,0,0,0,0,0,163,1783,4772,4918,3692,2355,1807,1626,1982,3098,24881
8528004520_022b5223e2_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,28374,0,0,0,0,0,66,1783,2594,1228,1132,1743,4026,8606,9944,12030,17385
8541911344_5377552cff_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,467,9278,26637,18283,0,0,0,0,0,0,13,25,53,261,636,2193,6599,12595,14871,14860
8617160618_955395716e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29151,0,0,0,0,0,21,220,767,949,867,606,460,313,271,398,22860
8618958158_819e5b28c2_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,2,97,4806,28898,0,0,0,7,98,230,645,1015,1989,3249,3911,3715,3838,11812,12077,14494
8623310841_e0b6afe26a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,16614,0,0,0,0,0,0,17,79,187,306,472,491,5571,26670,27068,3406
8623313007_acc82464a5_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,469,13952,31994,0,0,0,1,16,37,41,45,26,89,436,1088,2519,4450,15879,25007
8623315001_8307354b02_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,11236,0,0,0,0,0,0,0,0,0,186,1038,4879,15711,29142,7747,3126
8624419672_cf725a122b_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,419,13198,14409,0,0,0,0,0,0,19,19,69,115,253,593,3943,10623,16708,31132
8647936339_24039c3db5_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,44166,0,41,162,279,369,447,473,374,336,400,611,1467,3720,8806,15091,21643
8654923402_c742b5f537_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,1945,19730,9526,9953,5577,6356,0,0,0,0,0,0,0,2,26,66,139,385,937,1737,4832,5613
8669058906_20ff000d0e_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,212,2323,2779,12519,40965,5,5,10,10,9,8,5,8,75,781,9138,16442,6939,3435,2337,3113
8671741796_80dece874c_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9310,54684,0,1,4,3,2,16,64,198,707,2147,4520,8441,11848,13435,19050,5026
8676508720_49887d446f_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38837,23051,0,51,1416,1015,273,151,93,87,73,74,450,1379,12354,16304,12421,7144
8702312801_a2f16061b8_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27989,0,0,8,226,195,140,97,118,150,184,247,765,3847,4352,5810,47607
8711100886_43904a9a8d_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7515,43575,13,146,66,41,25,31,116,183,667,1458,6581,11978,10992,10583,10741,11315
8717254362_3a1a3a69ae_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,10768,0,0,0,0,0,0,0,0,22,406,671,599,598,730,2568,22577
8719756744_34a5a83976_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,39805,0,0,0,0,60,107,194,150,153,128,172,388,1519,7274,20549,31080
8727136133_7590cf28f1_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10284,44373,0,1,229,574,755,664,355,308,306,262,261,523,4862,5676,7843,17515
8728712357_4c8d0520a3_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,35476,0,0,0,0,0,0,0,0,0,0,200,4790,12084,9452,6958,10797
8731306943_c17e132e52_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11194,0,0,0,0,59,624,1344,1335,1153,1016,781,645,841,4403,3247,15436
8739955303_374eec7729_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1077,0,0,6,40,29,22,11,16,12,30,198,268,19076,42743,1536,1394
8744040284_8b5433665a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,8,260,4127,32256,20973,0,8,502,1032,1068,990,1981,2843,4040,5460,7775,10435,9088,4340,3442,7672
8758207187_1cfa693e23_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48222,0,0,0,2,12,36,79,325,1179,2742,6318,7412,4435,1724,982,37946
8770412404_8d67a1c160_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,8,1565,25759,27702,0,0,0,0,0,3,21,58,125,1060,3651,12897,21367,10375,5318,4590
8770421832_9d52bde371_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,5,315,7440,33378,19071,0,0,0,0,0,6,144,783,1864,4757,9737,15414,15163,8251,3921,2271
8770424182_2b4145f2e5_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,18,1078,13041,29101,0,0,0,0,6,59,566,2228,5165,7125,9488,9971,9481,7062,6165,7115
8776287536_08d4760571_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,6034,16651,21053,0,0,0,0,0,0,0,0,0,338,3571,9258,13352,6754,5331,6063
8788814387_c7613361ee_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,25760,0,50,99,73,94,75,60,107,1376,2871,5512,5564,8341,8578,14664,12912
8791930616_412971193b_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,91,879,4904,24877,0,0,0,0,0,4,64,89,186,462,488,354,451,1373,4533,43227
8800371774_9ea663b1b2_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,228,26650,31426,0,2,42,343,1096,1114,571,389,301,229,170,207,742,1964,5684,27194
8806827634_498fa730d3_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,39567,0,0,0,7,11,10,13,51,116,398,848,1607,7665,16951,12203,15787
8856385086_bd901505c1_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,56293,0,106,291,254,192,155,140,150,132,205,521,2645,9347,17647,16129,13782
8896217215_96e2266960_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,58888,0,0,82,563,520,341,237,129,154,108,115,162,494,1576,6297,50533
8911796031_e71e4dfbd1_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,21244,26272,9260,0,0,0,0,0,0,0,0,0,0,0,22140,20000,8309,3570,4709
8913859601_af610ac520_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10878,0,0,2,42,120,154,132,151,182,318,826,2900,7897,14314,16049,19359
8956623870_8cda27d02c_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,37958,0,0,0,5,442,519,320,123,92,162,1213,4095,7847,10613,12797,25449
8963179481_ec6518717f_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47936,0,0,0,0,0,0,356,1413,2356,2003,939,621,685,1423,13439,34010
9078886735_4cb697f239_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840,48557,0,0,0,2,150,992,714,339,373,373,543,1255,6119,9321,13996,21000
9084161751_ce04616ec6_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,475,16330,37792,0,0,2,76,886,1261,1070,710,525,454,596,1272,3231,7433,14576,29677
9108778089_3c6aab509c_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,287,2826,59933,0,0,0,0,12,19,12,10,8,12,5,11,63,782,2517,57847
9133277729_1fbf6ec8fb_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,14125,0,6,96,267,135,112,63,60,111,869,4950,15681,20576,11530,4330,5069
9147125512_d9234231e6_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,48687,0,0,0,0,0,0,0,1,104,292,485,2514,8172,17418,22508,12185
9157387441_9bc1d4881c_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,420,29485,30116,0,0,1,41,136,148,87,61,94,403,1962,7998,14838,16098,13890,9302
916648011_fafedd1f65_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31725,0,0,1,211,817,611,1508,846,785,588,259,245,2031,11931,12004,12114
9196485452_8efabc6e3d_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33911,0,0,0,109,1186,501,154,84,76,83,80,96,104,4949,33596,24518
9223744830_14c524f8cb_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,625,50832,12157,0,0,0,0,0,3,19,51,109,168,594,6515,24890,23460,8695,870
9283731195_dc5ef9f4c4_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,6,98,6222,0,12,72,140,74,49,48,31,30,44,159,3038,15465,31564,10657,3300
9283736225_ce271cea42_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1611,16772,0,25,147,215,142,66,31,56,42,885,3904,7020,7275,16534,9712,16292
9294249079_1fd548d6be_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,55235,0,0,0,415,764,439,176,76,72,65,66,427,2698,6330,20755,27265
9301221787_d3065e7aa9_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25833,0,0,0,11,120,173,133,157,262,473,555,1054,1927,8271,21897,26516
9410086719_626a7213dc_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33928,18195,0,0,0,16,293,590,738,805,701,825,384,7041,27577,7159,3283,10414
9475012723_e3141f1d02_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,434,22780,28270,0,0,0,0,0,74,361,846,1294,832,649,778,618,833,10481,25401
9477798300_b9381dd72d_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,98,1479,13622,25850,0,0,0,0,4,110,246,325,322,316,331,367,486,1958,28452,23525
9523955248_f45c2e0d06_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60409,0,0,0,29,246,610,457,377,289,252,207,181,236,237,3449,53041
9633511024_0b1341bd60_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,341,7589,17509,34992,0,0,58,459,1048,1203,830,376,271,261,582,3565,8412,8269,8327,31239
9645950803_4980615e3a_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149,53548,0,0,21,88,113,178,247,306,327,362,488,2013,12418,23922,12169,8425
98189794_d91e7d07bd_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,53117,0,0,10,125,369,342,288,230,178,212,748,788,1564,7340,24453,20820
9969627833_3a0f5c7cc1_c.jpg,common_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,31378,0,0,0,7,48,68,82,104,148,240,749,5243,16926,20743,13075,6268
1003241090_78082bbbba_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,48,765,4356,7401,14988,21876,481,1646,2199,2105,1861,1429,1299,1152,1086,1070,1004,1342,2720,6734,13886,22721
1003721285_a9fe266745_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36083,0,26,1326,2266,3774,4862,4198,2462,2032,1627,1062,778,875,779,750,34705
10068868434_595ddc6e5b_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3383,26427,0,14,2220,5826,5681,4850,2529,1770,1904,1755,1302,1119,2885,5381,8812,17927
1015896801_0b52eded48_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1854,15407,0,47,4344,6285,4319,6546,7216,4338,1687,1361,1523,2018,2653,4144,5637,11172
10183447064_a7d35e8bf7_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,364,24757,17298,0,0,66,865,1960,3544,4871,3803,1837,981,822,1666,9672,22105,9936,2490
10233683185_e250bf7016_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,1,48,3462,25944,132,2802,4347,3204,2655,2016,1641,1370,1214,1553,3129,7389,9880,9203,7053,7189
10233684465_50c3b98b83_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,3,58,4273,20929,0,432,6093,2442,1821,1557,1415,2037,2393,4991,9206,11245,9098,6354,4285,2056
10392016825_02c75f92cb_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,42163,0,0,120,554,829,1173,2373,4507,3567,1788,1117,1721,4797,14899,15835,12018
10658778546_efc7ec4c93_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,3,87,2190,20478,0,158,2505,3890,2788,2698,2806,3330,4968,4062,2315,2461,2980,4073,5557,19338
10755272565_1ed77cc43f_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,121,6473,10684,5466,5,2780,12376,6714,3535,2663,1711,1215,1005,970,871,840,1019,1707,8804,13069
1086161143_d4aa8933c7_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,12987,8193,0,0,0,330,2898,7946,7712,6818,6864,3879,2481,1891,3552,7010,6100,5425
11073652805_40b7d913d8_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12833,33203,0,117,1047,1556,1572,1267,1073,876,788,730,675,857,2203,6151,15300,28681
11073745814_c007619b28_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,1,100,20492,21160,111,761,716,709,883,1510,1426,721,865,2482,3683,4928,7750,8931,13762,16079
11105935384_1f49d8f79d_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,14,82,1501,25722,18775,2955,29,631,2260,2296,2188,1908,1413,1061,633,395,328,435,994,2647,6826,18664
11106778633_b7c76b1830_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,3,241,3016,7487,14388,20628,7261,0,16,378,3659,4324,1042,514,384,450,449,421,331,269,637,3313,18559
1129863633_4f57f507be_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,83,2500,14706,20587,0,0,0,0,2,89,1799,6248,4485,3512,3718,2525,1593,1242,994,2315
1130705984_966e82b6ed_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,53,6211,16212,11991,0,91,1545,1672,1511,1038,697,519,418,449,454,720,1135,3373,10026,27015
11377072_e67c4cb868_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,36969,0,3,1393,1452,593,372,281,230,241,408,704,2231,8391,21759,25296,2147
1139677471_a46200bea4_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,12,1414,5287,15750,29165,3735,2216,1404,1069,618,451,399,382,288,316,291,292,473,1119,1973,21511
11955407944_b7e756f411_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,7,332,2131,20599,14559,18068,0,0,0,0,4,9,27,316,980,1948,3235,7738,17923,22669,9823,805
1197798147_a243b77d84_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,12,537,2183,5952,9274,7338,15972,10344,5488,2307,1259,782,626,466,380,347,405,895,2625,5025,8630
12032637634_8779751788_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,699,31724,17428,33,570,610,563,516,439,391,429,571,737,1167,1500,3394,9172,16988,12777
120968851_5c13accc43_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,428,3806,9641,16643,30916,0,0,0,0,0,0,0,0,0,1,3,150,911,3223,9025,29612
120968911_25024435fc_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,6,406,9832,0,1,7,37,56,48,46,61,50,75,400,3351,23628,22768,4778,3812
120969109_f6e4508572_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,12353,0,0,5,37,102,96,206,226,241,250,342,441,1368,5116,15710,27555
120969253_3c1e6ecafd_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,6,76,859,5921,23742,0,0,2,7,15,13,17,29,41,185,1485,6390,17017,21737,13729,2873
120969340_f25460bbe8_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,6,391,25245,0,0,0,0,0,0,2,8,48,123,1821,10069,14308,6871,3983,7599
120969454_d66159ca30_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1755,21591,0,0,11,40,34,45,28,39,49,58,192,3785,21256,24043,8473,5788
12115101015_44b2c74093_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,26319,55,1641,8483,6650,3970,2776,1351,1700,3173,1580,653,1100,2411,5352,9343,12988
12118038046_298ced02d4_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,233,20279,0,0,8,2248,6713,6300,4306,3624,3315,2956,2695,2619,5082,15329,9417,911
1212441034_6211a258e8_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,2,260,6572,13039,0,13,339,1602,4568,7031,7536,5518,3974,3401,2931,2777,3506,8075,7174,6281
12275623064_7c0fcd0072_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,11,846,20460,14914,5756,3614,599,4458,3869,2348,1431,790,689,1439,3329,7501,9930,11363,9396,5593,2295,481
12377858783_e0c37c473d_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,75,847,1674,8583,15190,0,0,5,325,8982,11148,2679,1230,1301,778,733,1214,2005,3482,9282,15910
1263447224_0ea1cbfc9b_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,4,339,6315,12795,10979,5507,2921,0,0,3,82,707,2632,6414,6133,2258,1979,2201,2641,5973,10420,12357,9361
12743506864_7230136f49_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,11,413,14735,10,1337,13087,9892,3637,1005,780,769,489,469,925,2708,5766,8480,10825,4550
1280992579_9448c1c502_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,206,8264,21342,0,72,596,1697,3044,3557,3973,4046,2298,2464,2377,1463,4262,6359,10948,18227
128292002_17f23f9302_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,38,6269,33916,13400,0,218,4034,2462,920,507,428,399,490,763,1603,9548,7425,6519,6834,7949
12897261075_099e5a50c8_c.jpg,coreopsis,0,0,0,0,0,0,0,0,2,24,955,3966,2981,731,6027,20075,0,104,2811,4555,4044,3245,2541,2473,1918,1675,1454,1531,2302,4380,8772,13221
13038896945_2296cd356e_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,16308,83,2170,3510,3269,3034,2542,2355,2142,2047,1941,1463,1892,4012,11068,20105,3766
132940289_bdf1ec2d29_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,18656,0,520,2083,4082,3911,3781,3580,2684,1670,1508,2809,6679,12672,17259,2295,3
13310830034_d14dd79204_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4808,22827,0,127,3973,5870,6191,6888,4663,2548,1847,1520,1090,4415,5826,9164,10241,1173
13347018794_58c9ae9200_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3346,46082,1,201,771,1229,1000,742,438,248,199,262,425,915,3802,22682,29962,2658
13356470253_69065c199a_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,10331,47,4051,3537,1804,1036,800,734,830,776,663,1044,5890,28377,15494,443,10
1339175977_03d014d672_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,26297,6135,0,0,396,5487,5768,7582,2744,1575,1364,1306,4978,10944,10937,7004,4249,1180
1346076693_9c8aab6c4f_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,1,139,1761,6065,10134,16584,0,3,106,1060,2657,2041,3062,1506,797,1026,1601,3071,6188,11260,15639,14567
13698527823_d0b1f04888_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,387,889,3376,34612,47,1494,3162,2801,1982,1158,1032,889,801,741,879,1587,4677,14837,15359,11103
1389370344_8f4dddf264_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,6,806,5396,10432,9320,6029,0,0,0,0,0,295,5525,16341,6208,2376,1307,973,1586,5906,11400,11345
13940152116_7740cd6c49_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,4164,9920,3,686,8550,3095,1186,616,440,366,331,304,260,1493,3099,4327,11981,25413
13965374270_5fd7d80006_c.jpg,coreopsis,0,0,0,0,0,0,0,0,0,0,0,0,8,108,678,9843,0,0,0,0,0,419,5080,5937,3486,2183,1795,1033,1047,4317,20185,12969
